catalog,group,name
2442,571,1 злотый
2444,571,1 копейка
2445,571,1 копейка
2446,571,1 копейка
2447,571,1 копейка
2448,571,1 полтина
2449,571,1 полтина
2450,571,1 полушка
2451,571,1 рубль
2452,571,1 рубль
2453,571,1/2 копейки
2454,571,1/4 копейки
2457,571,10 копеек
2458,571,10 копеек
2459,571,10 копеек
2460,571,15 копеек
2462,571,2 копейки
2463,571,2 копейки
2464,571,2 копейки
2465,571,2 копейки
2466,571,20 копеек
2467,571,20 копеек
2468,571,20 копеек
2469,571,25 копеек
2470,571,25 копеек
2471,571,3 гроша
2472,571,3 копейки
2473,571,3 копейки
2474,571,3/4 рубля - 5 злотых
2475,571,30 копеек
2477,571,5 копеек
2478,571,5 копеек
2479,571,5 копеек
2480,571,5 копеек
2486,485,25 песо
2487,485,25 песо
2489,572,1 копейка
2492,572,1 полушка
2493,572,1 рубль
2494,572,1/2 копейки
2495,572,1/4 копейки
2497,572,15 копеек
2498,572,2 копейки
2500,572,2 копейки
2501,572,20 копеек
2502,572,25 копеек
2503,572,25 копеек
2504,572,3 копейки
2510,572,3 копейки
2511,572,5 пенни
2513,573,1 копейка
2514,573,1 пенни
2515,573,1 рубль
2518,573,1 рубль
2520,573,10 копеек
2521,573,15 копеек
2523,573,20 копеек
2525,573,5 копеек
2526,573,50 копеек
2527,517,20 сен
2528,517,5 йен
2532,517,100 йен
2539,517,5 йен
2546,517,50 йен
2547,517,50 сен
2548,517,50 сен
2550,517,5000 йен
2557,484,1 пенни
2559,484,10 долларов
2561,484,10 долларов
2564,428,1 вон
2565,428,1 вон
2566,428,10 вон
2567,428,10 вон
2568,428,5 вон
2569,428,50 вон
2570,428,50 вон
2571,428,100 вон
2572,428,100 вон
2573,428,100 вон
2574,428,500 вон
2576,428,500 вон
2603,428,5000 вон
2604,461,1/4 пенни
2605,461,1/4 пенни
2606,461,1/4 пенни
2607,461,10 центов
2609,461,10 центов
2610,461,10 центов
2611,461,10 центов
2612,461,10 центов
2613,461,10 центов
2614,461,10 центов
2615,461,10 центов
2616,461,2 1/2 шиллинга
2617,461,2 1/2 шиллинга
2618,461,2 1/2 шиллинга
2619,461,2 1/2 шиллинга
2631,461,2 цента
2632,461,2 цента
2633,461,2 цента
2634,461,2 цента
2635,461,2 цента
2636,461,2 цента
2637,461,2 цента
2638,461,2 шиллинга
2639,461,2 шиллинга
2640,461,2 шиллинга
2641,461,20 центов
2642,461,20 центов
2643,461,20 центов
2644,461,20 центов
2645,461,20 центов
2646,461,20 центов
2648,461,20 центов
2649,461,20 центов
2650,461,3 пенса
2651,461,3 пенса
2652,461,3 пенса
2653,461,3 пенса
2654,461,5 ранд
2655,461,5 ранд
2656,461,5 ранд
2657,461,5 ранд
2658,461,6 пенсов
2659,461,6 пенсов
2660,461,6 пенсов
2661,461,6 пенсов
2662,461,5 центов
2663,461,5 центов
2665,461,5 центов
2666,461,5 центов
2667,461,5 центов
2668,461,5 центов
2669,389,1 грош
2671,389,1 евроцент
2672,389,1 крейцер
2673,389,1 крейцер
2675,389,1 крейцер
2676,389,1 крейцер
2679,389,1 крейцер
2680,389,1 крейцер
2682,389,1 крейцер
2687,389,1 крона
2688,389,1 шиллинг
2689,389,1 шиллинг
2690,389,1 шиллинг
2691,389,1 шиллинг
2692,389,5 шиллингов
2693,525,1 крона
2694,389,1 флорин
2695,389,1 флорин
2696,389,1 крона
2699,389,1 талер
2707,389,1 геллер
2708,389,1 геллер
2710,389,1/2 крейцера
2712,389,1/2 крейцера
2713,389,1/2 крейцера
2715,389,1/2 шиллинга
2718,389,1/4 крейцера
2719,389,1/4 крейцера
2720,389,1/4 крейцера
2721,389,1/4 флорина
2722,389,10 грош
2723,389,10 грош
2724,389,10 грош
2727,389,10 евро
2729,389,10 евроцентов
2731,389,10 крейцеров
2735,389,10 геллеров
2736,389,10 шиллингов
2737,389,10 шиллингов
2738,389,10 экю
2739,389,100 крон
2741,389,100 шиллингов
2742,389,100 шиллингов
2748,389,100 шиллингов
2754,389,15 крейцеров
2755,389,2 гроша
2756,389,2 гроша
2757,389,2 гроша
2758,389,2 евро
2760,389,2 крейцера
2761,389,2 крейцера
2763,389,2 кроны
2764,389,2 кроны
2765,389,2 геллера
2766,389,2 шиллинга
2767,389,2 шиллинга
2768,389,2 шиллинга
2769,389,2 шиллинга
2770,389,2 шиллинга
2771,389,2 шиллинга
2772,389,2 шиллинга
2773,389,2 шиллинга
2774,389,2 шиллинга
2775,389,2 шиллинга
2777,389,20 грош
2778,389,20 евро
2780,389,20 крейцеров
2781,389,20 крейцеров
2782,389,20 крейцеров
2783,389,20 крейцеров
2784,389,20 крейцеров
2785,389,20 крейцеров
2786,389,20 геллеров
2787,389,20 геллеров
2788,389,20 шиллингов
2789,389,20 шиллингов
2793,389,20 шиллингов
2794,389,20 шиллингов
2801,389,20 шиллингов
2804,389,20 шиллингов
2805,389,20 шиллингов
2806,389,200 крон
2807,389,200 шиллингов
2809,389,25 шиллингов
2812,389,25 шиллингов
2815,389,25 шиллингов
2816,389,25 шиллингов
2818,389,25 шиллингов
2819,389,25 шиллингов
2823,389,25 шиллингов
2824,389,25 шиллингов
2825,389,25 шиллингов
2826,389,25 шиллингов
2827,389,25 шиллингов
2830,389,25 шиллингов
2831,389,25 шиллингов
2832,389,25 шиллингов
2833,389,25 экю
2834,389,25 экю
2836,389,3 крейцера
2837,389,3 крейцера
2839,389,3 крейцера
2843,389,3 крейцера
2846,389,30 крейцеров
2847,389,4 крейцера
2848,389,5 грош
2849,389,5 грош
2850,389,5 грош
2851,389,5 евро
2854,389,5 евро
2856,389,5 евроцентов
2857,389,5 крейцеров
2858,389,5 крейцеров
2859,389,5 крон
2860,389,5 крон
2861,389,5 крон
2862,389,5 крон
2863,389,5 сентесим
2864,389,5 шиллингов
2865,389,5 шиллингов
2866,389,5 шиллингов
2867,389,5 шиллингов
2868,389,5/10 крейцера
2869,389,50 грош
2870,389,50 грош
2876,389,50 шиллингов
2889,389,50 шиллингов
2896,389,500 шиллингов
2897,389,500 шиллингов
2898,389,500 шиллингов
2899,389,500 шиллингов
2900,389,500 шиллингов
2901,389,500 шиллингов
2902,389,500 шиллингов
2903,389,500 шиллингов
2904,389,6 крейцеров
2905,389,6 крейцеров
2908,389,7 крейцеров
2911,390,10 кванза
2913,390,100 кванза
2914,390,100 кванза
2915,390,10 эскудо
2916,390,10 эскудо
2919,390,2 кванза
2921,390,"2,5 эскудо"
2922,390,20 кванза
2925,390,5 кванза
2927,390,50 кванза
2928,390,50 лвей
2929,390,50 сентаво
2930,390,50 сентаво
2932,442,1 динер
2933,442,1 динер
2934,442,1 евро
2935,442,1 евроцент
2936,442,10 динерс
2961,442,10 динерс
2965,442,10 динерс
2969,461,5 центов
2970,461,5 центов
2971,461,5 центов
2972,461,5 шиллингов
2973,461,5 шиллингов
2974,461,5 шиллингов
2975,461,5 шиллингов
2976,461,50 центов
2978,461,50 центов
2980,461,50 центов
2981,461,50 центов
2982,461,50 центов
2983,461,50 центов
2984,461,50 центов
2985,524,1 бирр
2986,524,1 герш
2989,524,1 цент
2995,524,10 бирр
2998,524,10 центов
2999,524,2 бирра
3001,524,20 бирр
3002,524,20 бирр
3003,524,25 бирр
3005,524,25 матонас
3006,524,25 центов
3010,524,5 матонас
3012,524,5 центов
3015,524,50 бирр
3018,421,1 доллар
3019,421,1 доллар
3020,421,1 доллар
3024,480,1 сукре
3025,480,10 сентаво
3027,480,10 сукре
3028,480,100 сукре
3029,480,1000 сукре
3030,480,1000 сукре
3032,480,20 сентаво
3034,480,20 сукре
3035,480,25 сентаво
3036,480,25000 сукре
3038,480,5 сентаво
3039,480,5 сукре
3040,480,5 сукре
3041,480,50 сентаво
3042,480,50 сентаво
3043,480,50 сукре
3044,480,5000 сукре
3047,789,2/3 талера
3048,842,1 рупия
3049,842,1 рупия
3050,842,1 рупия
3052,842,1 цент
3053,842,10 рупий
3054,842,10 рупий
3055,842,10 центов
3059,842,1000 рупий
3060,842,2 рупии
3062,842,2 рупии
3063,842,2 рупии
3064,842,2 рупии
3065,842,2 цента
3066,842,25 центов
3067,842,25 центов
3068,842,25 центов
3069,842,5 рупий
3071,842,5 рупий
3072,842,5 рупий
3073,842,5 рупий
3074,842,5 рупий
3075,842,5 центов
3076,842,50 центов
3079,510,"0,1 рубль"
3080,510,"0,25 рубля"
3082,510,1 рубль
3083,510,2 рубля
3084,510,5 рублей
3086,429,1 далер
3089,429,1 крона
3091,429,1 крона
3092,429,1 крона
3093,429,1 крона
3094,429,1 крона
3096,429,1 скиллинг
3098,429,1 эре
3100,429,1 эре
3101,429,1 эре
3103,429,1 эре
3108,429,1/2 скиллинга
3109,429,1/2 скиллинга
3111,429,1/2 эре
3112,429,1/4 ригсдаллера
3113,429,1/4 скиллинга
3114,429,1/4 скиллинга
3115,429,1/4 эре
3116,429,1/6 эре
3118,429,10 эре
3119,429,10 эре
3120,429,10 эре
3121,429,10 эре
3122,429,10 эре
3123,429,10 эре
3124,429,10 эре
3125,429,10 эре
3126,429,100 крон
3129,429,2 кроны
3130,429,2 кроны
3132,429,2 кроны
3133,429,2 кроны
3134,429,2 кроны
3135,429,2 кроны
3136,429,2 кроны
3137,429,2 марки
3138,429,2 эре
3139,429,2 эре
3140,429,2 эре
3141,429,2 эре
3142,429,2 эре
3143,429,2/3 скиллинга
3145,429,20 экю
3146,429,20 экю
3147,429,20 экю
3148,429,25 эре
3149,429,25 эре
3150,429,25 эре
3151,429,25 эре
3152,429,25 эре
3153,429,25 эре
3155,429,5 крон
3156,429,5 крон
3157,429,5 крон
3158,429,5 крон
3160,429,5 крон
3161,429,5 крон
3162,429,5 крон
3163,429,5 эре
3164,429,5 эре
3165,429,5 эре
3166,429,5 эре
3167,429,5 эре
3168,429,5 эре
3169,429,5 эре
3170,429,50 крон
3171,429,50 крон
3172,429,50 эре
3173,429,50 эре
3174,429,50 эре
3175,429,50 эре
3176,429,50 эре
3177,429,50 эре
3178,429,50 эре
3179,429,50 эре
3184,472,1 рапп
3185,472,1 рапп
3190,472,1 унция
3192,472,1 франк
3193,472,1/2 батзена
3197,472,1/2 франка
3198,472,10 рапп
3199,472,10 рапп
3200,472,10 франков
3201,472,10 франков
3202,472,10 рапп
3205,472,2 раппа
3206,472,2 раппа
3208,472,2 франка
3209,472,20 рапп
3216,442,10 евроцентов
3218,442,2 динерса
3222,442,2 евро
3230,442,20 динерс
3231,442,20 динерс
3233,442,20 динерс
3235,442,20 динерс
3239,442,20 евроцентов
3240,442,25 сентим
3244,442,5 евроцентов
3245,442,5 сентим
3246,442,5 сентим
3248,442,50 евроцентов
3250,410,1 гульден
3251,410,1 гульден
3252,410,1 гульден
3253,410,1 цент
3254,410,1 цент
3255,410,1 цент
3256,410,1 цент
3257,410,1/10 гульдена
3259,410,1/4 гульдена
3266,410,10 гульденов
3267,410,10 центов
3268,410,10 центов
3269,410,2 1/2 гульдена
3270,410,2 1/2 гульдена
3272,410,2 1/2 цента
3273,410,2 1/2 цента
3274,410,25 гульденов
3276,410,25 гульденов
3277,410,25 гульденов
3279,410,25 центов
3280,410,25 центов
3281,410,5 гульденов
3282,410,5 центов
3283,410,5 центов
3284,410,50 гульденов
3286,410,50 центов
3287,485,1 аустралес
3289,485,1 песо
3291,485,1 песо
3292,485,1 песо
3293,485,1 песо
3294,485,1 сентаво
3296,485,1 сентаво
3297,485,1 сентаво
3298,485,10 аустралес
3299,485,10 песо
3300,485,10 песо
3301,485,10 песо
3302,485,10 песо
3303,485,10 сентаво
3304,485,10 сентаво
3305,485,10 сентаво
3306,485,10 сентаво
3307,485,10 сентаво
3308,485,10 сентаво
3309,485,100 аустралес
3311,485,100 песо
3312,485,100 песо
3313,485,1000 аустралес
3314,485,1000 песо
3315,485,2 песо
3317,485,2 сентаво
3318,485,20 песо
3319,485,20 сентаво
3320,485,20 сентаво
3321,485,20 сентаво
3322,485,20 сентаво
3323,485,20 сентаво
3324,485,20 сентаво
3325,485,2000 песо
3326,485,25 сентаво
3327,485,25 сентаво
3328,485,3000 песо
3329,485,5 песо
3330,485,5 песо
3331,485,5 песо
